Mercado,Fabricante,Segmento,Data,KG,R$,Unidades,Ticket Médio,Preço por KG,Peso Médio
AREA I - INA,FABRICANTE 12,BOMBOM,2016-04-01,336.3,9144.4,1052.7,8.686615370000949,27.1911983348201,0.3194642348247364
AREA I - INA,FABRICANTE 12,BOMBOM,2016-05-01,79.2,2350.6,261.1,9.002680965147452,29.679292929292927,0.30333205668326313
AREA I - INA,FABRICANTE 12,BOMBOM,2016-06-01,87.0,2530.3,284.2,8.90323715693174,29.083908045977015,0.30612244897959184
AREA I - INA,FABRICANTE 12,BOMBOM,2016-07-01,144.8,3764.5,504.8,7.457408874801901,25.99792817679558,0.2868462757527734
AREA I - INA,FABRICANTE 12,BOMBOM,2016-08-01,79.9,2390.7999999999997,281.6,8.490056818181817,29.922403003754688,0.28373579545454547
AREA I - INA,FABRICANTE 12,BOMBOM,2016-09-01,71.7,2195.9,232.60000000000002,9.44067067927773,30.626220362622036,0.30825451418744626
AREA I - INA,FABRICANTE 12,BOMBOM,2016-10-01,76.0,2474.7000000000003,253.0,9.781422924901188,32.56184210526316,0.30039525691699603
AREA I - INA,FABRICANTE 12,BOMBOM,2016-11-01,98.39999999999999,3007.1,329.0,9.140121580547111,30.5599593495935,0.2990881458966565
AREA I - INA,FABRICANTE 12,BOMBOM,2016-12-01,136.9,4289.7,457.0,9.386652078774617,31.334550766983195,0.29956236323851204
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-01-01,68.1,2707.7,2067.8,1.3094593287551985,39.76064610866373,0.032933552567946604
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-02-01,62.7,2422.4,1906.7,1.2704672995227357,38.634768740031895,0.03288404048880265
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-03-01,70.1,2707.7,2133.1,1.2693732126951385,38.6262482168331,0.03286296938727673
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-04-01,56.9,2250.6,1722.2,1.30681686215306,39.55360281195079,0.03303913598885147
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-05-01,57.2,2333.6,1730.5,1.3485119907541172,40.79720279720279,0.03305403062698642
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-06-01,59.3,2382.4,1798.6,1.3245857889469588,40.175379426644184,0.03297008784610252
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-07-01,61.7,2458.4,1866.1,1.3173999249772252,39.84440842787682,0.03306360859546648
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-08-01,60.9,2494.4,1835.1,1.3592719742793309,40.95894909688013,0.03318620238679091
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-09-01,56.8,2372.0,1709.8,1.387296759854954,41.760563380281695,0.03322025967949468
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-10-01,57.6,2413.8,1742.8,1.3850126233647007,41.90625,0.0330502639430801
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-11-01,58.1,2426.3,1761.5,1.3774056202100484,41.760757314974185,0.03298325290945217
AREA I - INA,FABRICANTE 12,CANDY BAR,2015-12-01,57.4,2366.7,1733.3999999999999,1.3653513326410522,41.231707317073166,0.03311411099573094
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-01-01,54.3,2242.8,1635.6000000000001,1.3712399119589143,41.303867403314925,0.03319882611885546
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-02-01,53.7,2294.0,1624.1,1.412474601317653,42.71880819366853,0.033064466473739305
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-03-01,62.2,2615.0,1873.8,1.3955598249546377,42.041800643086816,0.033194577863165764
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-04-01,52.8,2259.0,1586.3999999999999,1.423978819969743,42.784090909090914,0.03328290468986384
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-05-01,48.9,2161.8,1475.4,1.4652297681984547,44.20858895705522,0.033143554290361935
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-06-01,45.0,2040.5,1354.6,1.5063487376347262,45.34444444444444,0.0332201387863576
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-07-01,49.4,2237.8999999999996,1492.8999999999999,1.4990287360171477,45.301619433198375,0.033089959139929
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-08-01,49.0,2335.8,1488.4,1.569336199946251,47.66938775510204,0.03292125772641763
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-09-01,50.1,2352.9,1523.5,1.5444043321299639,46.964071856287426,0.03288480472595996
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-10-01,51.5,2513.5,1554.2,1.6172307296358255,48.80582524271845,0.033136018530433665
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-11-01,53.2,2589.5,1601.8,1.6166188038456737,48.67481203007519,0.033212635784742164
AREA I - INA,FABRICANTE 12,CANDY BAR,2016-12-01,52.0,2532.6000000000004,1578.3,1.6046379015396315,48.70384615384616,0.032946841538364066
AREA I - INA,FABRICANTE 12,CONFEITO,2015-01-01,0.0,2.6,1.4,1.8571428571428574,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-02-01,0.0,1.7,0.9,1.8888888888888888,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-03-01,0.0,1.6,0.9,1.777777777777778,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-04-01,0.0,1.2999999999999998,0.7,1.857142857142857,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-05-01,0.0,0.5,0.4,1.25,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-06-01,0.0,0.5,0.4,1.25,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-07-01,0.0,0.5,0.3,1.6666666666666667,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-08-01,0.0,0.4,0.3,1.3333333333333335,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-09-01,0.0,0.4,0.3,1.3333333333333335,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-10-01,0.0,0.4,0.3,1.3333333333333335,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-11-01,0.0,0.4,0.3,1.3333333333333335,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2015-12-01,0.0,0.4,0.3,1.3333333333333335,inf,0.0
AREA I - INA,FABRICANTE 12,CONFEITO,2016-01-01,0.6,22.2,14.3,1.5524475524475523,37.0,0.04195804195804195
AREA I - INA,FABRICANTE 12,CONFEITO,2016-02-01,0.4,19.3,9.8,1.9693877551020407,48.25,0.04081632653061224
AREA I - INA,FABRICANTE 12,CONFEITO,2016-03-01,0.5,23.2,11.3,2.053097345132743,46.4,0.04424778761061947
AREA I - INA,FABRICANTE 12,CONFEITO,2016-04-01,0.7,36.7,17.1,2.146198830409357,52.42857142857144,0.040935672514619874
AREA I - INA,FABRICANTE 12,CONFEITO,2016-05-01,0.7,41.0,18.2,2.2527472527472527,58.57142857142858,0.038461538461538464
AREA I - INA,FABRICANTE 12,CONFEITO,2016-06-01,0.7,40.4,16.9,2.3905325443786984,57.714285714285715,0.04142011834319527
AREA I - INA,FABRICANTE 12,CONFEITO,2016-07-01,0.8,41.6,19.2,2.166666666666667,52.0,0.04166666666666667
AREA I - INA,FABRICANTE 12,CONFEITO,2016-08-01,0.6,34.4,14.7,2.3401360544217686,57.333333333333336,0.04081632653061225
AREA I - INA,FABRICANTE 12,CONFEITO,2016-09-01,0.4,21.3,9.7,2.195876288659794,53.25,0.04123711340206186
AREA I - INA,FABRICANTE 12,CONFEITO,2016-10-01,0.4,22.5,10.2,2.2058823529411766,56.25,0.03921568627450981
AREA I - INA,FABRICANTE 12,CONFEITO,2016-11-01,0.4,22.3,9.9,2.2525252525252526,55.75,0.04040404040404041
AREA I - INA,FABRICANTE 12,CONFEITO,2016-12-01,0.4,20.5,9.9,2.0707070707070705,51.25,0.04040404040404041
AREA I - INA,FABRICANTE 12,SNACK,2015-01-01,36.5,2068.3,812.0,2.5471674876847294,56.66575342465754,0.04495073891625616
AREA I - INA,FABRICANTE 12,SNACK,2015-02-01,37.5,2082.6,842.4,2.4722222222222223,55.535999999999994,0.044515669515669515
AREA I - INA,FABRICANTE 12,SNACK,2015-03-01,45.3,2395.7,1018.3,2.3526465678090935,52.88520971302428,0.04448590788569184
AREA I - INA,FABRICANTE 12,SNACK,2015-04-01,44.4,2373.9,1037.7,2.287655391731714,53.46621621621622,0.04278693263949118
AREA I - INA,FABRICANTE 12,SNACK,2015-05-01,39.4,2203.1,946.8,2.3268905787917196,55.91624365482234,0.04161385720321081
AREA I - INA,FABRICANTE 12,SNACK,2015-06-01,37.9,2183.3,921.7,2.368775089508517,57.60686015831135,0.04111967017467722
AREA I - INA,FABRICANTE 12,SNACK,2015-07-01,42.3,2431.9,1024.6,2.3735116142885033,57.491725768321515,0.04128440366972477
AREA I - INA,FABRICANTE 12,SNACK,2015-08-01,42.6,2544.8,1030.3,2.4699602057653114,59.737089201877936,0.04134718043288363
AREA I - INA,FABRICANTE 12,SNACK,2015-09-01,45.3,2738.1,1106.0,2.475678119349005,60.443708609271525,0.040958408679927664
AREA I - INA,FABRICANTE 12,SNACK,2015-10-01,42.8,2628.5,1060.9,2.4776133471580732,61.413551401869164,0.04034310491092468
AREA I - INA,FABRICANTE 12,SNACK,2015-11-01,43.2,2716.3,1093.5,2.4840420667581165,62.87731481481482,0.03950617283950617
AREA I - INA,FABRICANTE 12,SNACK,2015-12-01,44.1,2723.2,1070.6,2.543620399775827,61.75056689342403,0.04119185503456006
AREA I - INA,FABRICANTE 12,SNACK,2016-01-01,40.0,2396.8,1021.9,2.345434974067913,59.92,0.03914277326548586
AREA I - INA,FABRICANTE 12,SNACK,2016-02-01,41.1,2429.0,1049.9,2.3135536717782643,59.099756690997566,0.03914658538908467
AREA I - INA,FABRICANTE 12,SNACK,2016-03-01,47.5,2756.5,1100.9,2.503860477790898,58.03157894736842,0.043146516486511036
AREA I - INA,FABRICANTE 12,SNACK,2016-04-01,43.3,2607.2,1014.1,2.5709496104920615,60.212471131639724,0.042697958781185284
AREA I - INA,FABRICANTE 12,SNACK,2016-05-01,39.7,2373.5,919.7,2.5807328476677176,59.785894206549116,0.04316624986408612
AREA I - INA,FABRICANTE 12,SNACK,2016-06-01,37.3,2307.4,862.3,2.675866867679462,61.86058981233245,0.04325640728284819
AREA I - INA,FABRICANTE 12,SNACK,2016-07-01,50.2,2949.0,1127.2,2.616217175301632,58.745019920318725,0.044535131298793475
AREA I - INA,FABRICANTE 12,SNACK,2016-08-01,54.0,3384.4,1209.9,2.797255971567898,62.67407407407408,0.0446317877510538
AREA I - INA,FABRICANTE 12,SNACK,2016-09-01,53.8,3278.1,1199.2,2.733572381587725,60.93122676579926,0.044863242161440955
AREA I - INA,FABRICANTE 12,SNACK,2016-10-01,47.8,3042.3,1065.8,2.8544755113529745,63.64644351464436,0.04484893976355789
AREA I - INA,FABRICANTE 12,SNACK,2016-11-01,52.6,3288.6,1173.6,2.8021472392638036,62.52091254752851,0.044819359236537154
AREA I - INA,FABRICANTE 12,SNACK,2016-12-01,52.5,3245.5,1170.3,2.7732205417414337,61.819047619047616,0.044860292232760834
AREA I - INA,FABRICANTE 12,TABLETE,2015-01-01,97.0,3383.1,895.1999999999999,3.7791554959785523,34.87731958762887,0.10835567470956212
AREA I - INA,FABRICANTE 12,TABLETE,2015-02-01,84.0,3039.1,790.1,3.846475129730414,36.179761904761904,0.1063156562460448
AREA I - INA,FABRICANTE 12,TABLETE,2015-03-01,102.5,3557.5,920.4000000000001,3.8651673185571487,34.707317073170735,0.11136462407648848
AREA I - INA,FABRICANTE 12,TABLETE,2015-04-01,138.29999999999998,4884.5,1193.6,4.092241957104558,35.3181489515546,0.11586796246648794
AREA I - INA,FABRICANTE 12,TABLETE,2015-05-01,78.3,3018.2,762.4,3.9588142707240292,38.54661558109834,0.10270199370409235
AREA I - INA,FABRICANTE 12,TABLETE,2015-06-01,82.1,3276.7000000000003,849.6,3.856756120527307,39.91108404384897,0.0966337099811676
AREA I - INA,FABRICANTE 12,TABLETE,2015-07-01,86.5,3392.0,849.2,3.9943476212906264,39.213872832369944,0.10186057465850211
AREA I - INA,FABRICANTE 12,TABLETE,2015-08-01,84.4,3353.0,811.3,4.132873166522865,39.72748815165877,0.1040305682238383
AREA I - INA,FABRICANTE 12,TABLETE,2015-09-01,84.0,3239.8999999999996,823.0999999999999,3.9362167415866844,38.57023809523809,0.10205321346130483
AREA I - INA,FABRICANTE 12,TABLETE,2015-10-01,75.3,3092.7,767.0,4.032203389830508,41.07171314741036,0.09817470664928292
AREA I - INA,FABRICANTE 12,TABLETE,2015-11-01,74.3,3104.2,763.3000000000001,4.066815144766147,41.7792732166891,0.09734049521813179
AREA I - INA,FABRICANTE 12,TABLETE,2015-12-01,99.7,3779.7999999999997,962.1,3.928697640577902,37.91173520561685,0.10362748155077435
AREA I - INA,FABRICANTE 12,TABLETE,2016-01-01,90.4,3593.6,834.6,4.305775221663072,39.752212389380524,0.10831536065180926
AREA I - INA,FABRICANTE 12,TABLETE,2016-02-01,86.5,3591.7,839.2,4.2799094375595805,41.522543352601154,0.1030743565300286
AREA I - INA,FABRICANTE 12,TABLETE,2016-03-01,123.1,4706.9,1148.2,4.099372931545027,38.23639317627945,0.1072112872321895
AREA I - INA,FABRICANTE 12,TABLETE,2016-04-01,129.9,5163.2,1153.3999999999999,4.476504248309347,39.74749807544264,0.11262354777180511
AREA I - INA,FABRICANTE 12,TABLETE,2016-05-01,78.8,3402.7000000000003,752.1,4.52426539024066,43.18147208121828,0.10477330142268315
AREA I - INA,FABRICANTE 12,TABLETE,2016-06-01,72.5,3278.6,671.0999999999999,4.885412010132619,45.22206896551724,0.10803158992698556
AREA I - INA,FABRICANTE 12,TABLETE,2016-07-01,82.0,3676.4,754.4,4.873276776246024,44.834146341463416,0.10869565217391304
AREA I - INA,FABRICANTE 12,TABLETE,2016-08-01,88.5,3987.3,795.0,5.015471698113208,45.054237288135596,0.11132075471698114
AREA I - INA,FABRICANTE 12,TABLETE,2016-09-01,78.8,3705.9,735.9000000000001,5.035874439461883,47.02918781725889,0.10707976627259137
AREA I - INA,FABRICANTE 12,TABLETE,2016-10-01,64.6,3261.1,650.1,5.016305183817874,50.48142414860681,0.09936932779572372
AREA I - INA,FABRICANTE 12,TABLETE,2016-11-01,63.1,3298.3,641.3,5.143146733198192,52.270998415213946,0.09839388741618588
AREA I - INA,FABRICANTE 12,TABLETE,2016-12-01,74.9,3726.6,735.2,5.068824809575625,49.754339118825094,0.10187704026115343
AREA I - INA,FABRICANTE 13,BOMBOM,2015-01-01,23.8,716.7,265.4,2.700452147701583,30.113445378151262,0.08967596081386588
AREA I - INA,FABRICANTE 13,BOMBOM,2015-02-01,14.4,428.8,220.9,1.9411498415572657,29.77777777777778,0.06518786781349027
AREA I - INA,FABRICANTE 13,BOMBOM,2015-03-01,14.9,424.8,170.3,2.4944216089254256,28.51006711409396,0.08749266001174398
AREA I - INA,FABRICANTE 13,BOMBOM,2015-04-01,25.9,814.5,257.1,3.1680280046674443,31.44787644787645,0.10073901205756514
AREA I - INA,FABRICANTE 13,BOMBOM,2015-05-01,11.8,344.1,139.0,2.475539568345324,29.161016949152543,0.08489208633093526
AREA I - INA,FABRICANTE 13,BOMBOM,2015-06-01,13.9,439.2,140.6,3.12375533428165,31.597122302158272,0.0988620199146515
AREA I - INA,FABRICANTE 13,BOMBOM,2015-07-01,12.2,356.4,108.9,3.2727272727272725,29.21311475409836,0.11202938475665747
AREA I - INA,FABRICANTE 13,BOMBOM,2015-08-01,18.6,426.7,124.4,3.4300643086816716,22.94086021505376,0.1495176848874598
AREA I - INA,FABRICANTE 13,BOMBOM,2015-09-01,17.0,444.0,148.3,2.9939312204989883,26.11764705882353,0.11463250168577208
AREA I - INA,FABRICANTE 13,BOMBOM,2015-10-01,15.3,433.8,124.9,3.473178542834267,28.352941176470587,0.12249799839871897
AREA I - INA,FABRICANTE 13,BOMBOM,2015-11-01,10.8,335.7,278.6,1.204953338119167,31.08333333333333,0.038765254845656856
AREA I - INA,FABRICANTE 13,BOMBOM,2015-12-01,11.4,389.8,129.5,3.01003861003861,34.19298245614035,0.08803088803088803
AREA I - INA,FABRICANTE 13,BOMBOM,2016-01-01,13.0,571.2,120.2,4.752079866888519,43.93846153846154,0.10815307820299501
AREA I - INA,FABRICANTE 13,BOMBOM,2016-02-01,6.7,258.4,96.0,2.6916666666666664,38.56716417910447,0.06979166666666667
AREA I - INA,FABRICANTE 13,BOMBOM,2016-03-01,9.7,421.1,120.5,3.4946058091286307,43.412371134020624,0.08049792531120331
AREA I - INA,FABRICANTE 13,BOMBOM,2016-04-01,17.2,844.5,170.0,4.9676470588235295,49.098837209302324,0.10117647058823528
AREA I - INA,FABRICANTE 13,BOMBOM,2016-05-01,10.5,411.1,125.1,3.2861710631494807,39.15238095238095,0.08393285371702638
AREA I - INA,FABRICANTE 13,BOMBOM,2016-06-01,12.7,429.1,114.1,3.760736196319019,33.787401574803155,0.11130587204206836
AREA I - INA,FABRICANTE 13,BOMBOM,2016-07-01,11.9,373.0,138.1,2.700941346850109,31.34453781512605,0.08616944243301956
AREA I - INA,FABRICANTE 13,BOMBOM,2016-08-01,9.5,310.1,78.4,3.955357142857143,32.642105263157895,0.1211734693877551
AREA I - INA,FABRICANTE 13,BOMBOM,2016-09-01,8.9,298.8,97.4,3.0677618069815193,33.57303370786517,0.09137577002053388
AREA I - INA,FABRICANTE 13,BOMBOM,2016-10-01,13.8,435.0,177.1,2.456239412761152,31.52173913043478,0.07792207792207793
AREA I - INA,FABRICANTE 13,BOMBOM,2016-11-01,11.5,380.7,110.0,3.460909090909091,33.10434782608696,0.10454545454545454
AREA I - INA,FABRICANTE 13,BOMBOM,2016-12-01,15.3,526.3,134.5,3.9130111524163564,34.39869281045751,0.1137546468401487
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-01-01,4.2,163.4,234.8,0.6959114139693356,38.904761904761905,0.01788756388415673
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-02-01,5.3,236.0,302.3,0.7806814422758849,44.528301886792455,0.017532252729077075
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-03-01,7.6,286.8,437.6,0.6553930530164533,37.736842105263165,0.01736745886654479
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-04-01,6.9,245.2,423.3,0.5792582093078195,35.53623188405797,0.016300496102055282
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-05-01,3.1,124.5,158.3,0.7864813644977889,40.16129032258064,0.01958307012002527
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-06-01,4.1,169.1,210.4,0.8037072243346007,41.243902439024396,0.019486692015209122
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-07-01,6.9,256.2,364.5,0.702880658436214,37.130434782608695,0.018930041152263377
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-08-01,5.0,186.8,273.3,0.6834979875594585,37.36,0.018294914013904134
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-09-01,2.9,121.0,152.8,0.7918848167539266,41.724137931034484,0.018979057591623036
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-10-01,3.8,179.9,208.2,0.8640730067243036,47.3421052631579,0.01825168107588857
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-11-01,2.6,131.4,136.0,0.9661764705882353,50.53846153846154,0.01911764705882353
AREA I - INA,FABRICANTE 13,CANDY BAR,2015-12-01,2.8,149.9,145.0,1.033793103448276,53.53571428571429,0.019310344827586205
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-01-01,3.4,172.7,170.1,1.0152851263962375,50.79411764705882,0.019988242210464434
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-02-01,2.7,130.0,131.7,0.9870918754745635,48.148148148148145,0.020501138952164013
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-03-01,2.4,113.1,116.1,0.9741602067183462,47.125,0.020671834625323
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-04-01,3.0,149.0,164.0,0.9085365853658537,49.666666666666664,0.018292682926829267
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-05-01,2.5,130.2,129.1,1.00852052672347,52.08,0.019364833462432222
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-06-01,2.2,116.7,115.0,1.0147826086956522,53.04545454545454,0.0191304347826087
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-07-01,2.1,111.0,111.7,0.9937332139659802,52.857142857142854,0.018800358102059087
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-08-01,2.5,146.1,126.8,1.1522082018927444,58.44,0.01971608832807571
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-09-01,3.1,183.1,162.9,1.124002455494168,59.064516129032256,0.019030079803560467
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-10-01,2.1,120.1,103.6,1.1592664092664093,57.19047619047618,0.02027027027027027
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-11-01,3.0,162.3,155.1,1.0464216634429402,54.1,0.019342359767891684
AREA I - INA,FABRICANTE 13,CANDY BAR,2016-12-01,3.2,176.8,172.1,1.0273097036606624,55.25,0.018593840790238236
AREA I - INA,FABRICANTE 13,CONFEITO,2015-01-01,2.9,157.9,140.9,1.120652945351313,54.44827586206897,0.020581973030518095
AREA I - INA,FABRICANTE 13,CONFEITO,2015-02-01,3.2,144.5,160.1,0.9025608994378513,45.15625,0.01998750780762024
AREA I - INA,FABRICANTE 13,CONFEITO,2015-03-01,3.4,158.1,159.7,0.9899812147777083,46.5,0.02128991859737007
AREA I - INA,FABRICANTE 13,CONFEITO,2015-04-01,4.2,206.3,220.5,0.9356009070294785,49.11904761904762,0.01904761904761905
AREA I - INA,FABRICANTE 13,CONFEITO,2015-05-01,5.0,254.6,276.3,0.921462178791169,50.92,0.018096272167933403
AREA I - INA,FABRICANTE 13,CONFEITO,2015-06-01,4.4,244.0,278.9,0.8748655432054501,55.45454545454545,0.015776263893868773
AREA I - INA,FABRICANTE 13,CONFEITO,2015-07-01,3.6,169.5,206.7,0.8200290275761974,47.083333333333336,0.017416545718432513
AREA I - INA,FABRICANTE 13,CONFEITO,2015-08-01,3.8,189.8,197.2,0.9624746450304261,49.94736842105264,0.019269776876267748
AREA I - INA,FABRICANTE 13,CONFEITO,2015-09-01,3.1,154.3,136.5,1.1304029304029304,49.774193548387096,0.02271062271062271
AREA I - INA,FABRICANTE 13,CONFEITO,2015-10-01,4.4,183.2,214.0,0.8560747663551401,41.63636363636363,0.020560747663551402
AREA I - INA,FABRICANTE 13,CONFEITO,2015-11-01,3.4,158.8,186.6,0.8510182207931405,46.70588235294118,0.01822079314040729
AREA I - INA,FABRICANTE 13,CONFEITO,2015-12-01,3.7,159.0,199.3,0.7977922729553436,42.97297297297297,0.018564977420973405
AREA I - INA,FABRICANTE 13,CONFEITO,2016-01-01,3.2,148.0,175.3,0.8442669709070165,46.25,0.01825442099258414
AREA I - INA,FABRICANTE 13,CONFEITO,2016-02-01,3.0,128.8,165.4,0.7787182587666264,42.93333333333334,0.018137847642079805
AREA I - INA,FABRICANTE 13,CONFEITO,2016-03-01,3.0,144.3,191.8,0.7523461939520334,48.1,0.015641293013555786
AREA I - INA,FABRICANTE 13,CONFEITO,2016-04-01,3.8,184.5,187.7,0.9829515183803943,48.55263157894737,0.020245071923281833
AREA I - INA,FABRICANTE 13,CONFEITO,2016-05-01,3.2,146.5,149.9,0.9773182121414276,45.78125,0.021347565043362243
AREA I - INA,FABRICANTE 13,CONFEITO,2016-06-01,5.6,227.4,219.6,1.0355191256830603,40.60714285714286,0.025500910746812384
AREA I - INA,FABRICANTE 13,CONFEITO,2016-07-01,3.9,184.3,227.7,0.8093983311374616,47.25641025641026,0.017127799736495388
AREA I - INA,FABRICANTE 13,CONFEITO,2016-08-01,3.5,178.7,220.2,0.8115349682107175,51.05714285714286,0.015894641235240693
AREA I - INA,FABRICANTE 13,CONFEITO,2016-09-01,4.5,215.3,273.3,0.787778997438712,47.84444444444445,0.01646542261251372
AREA I - INA,FABRICANTE 13,CONFEITO,2016-10-01,5.3,232.7,274.7,0.8471059337459046,43.90566037735849,0.019293775027302514
AREA I - INA,FABRICANTE 13,CONFEITO,2016-11-01,4.0,186.4,191.2,0.9748953974895398,46.6,0.020920502092050212
AREA I - INA,FABRICANTE 13,CONFEITO,2016-12-01,3.4,185.3,176.8,1.0480769230769231,54.50000000000001,0.01923076923076923
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-01-01,11.5,213.8,1231.7,0.17358122919542096,18.59130434782609,0.009336689128846309
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-02-01,9.7,134.4,1166.5,0.11521645949421347,13.855670103092786,0.008315473639091298
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-03-01,6.0,122.1,658.6,0.18539325842696627,20.349999999999998,0.009110233829334952
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-04-01,8.7,197.6,919.8,0.2148293107197217,22.71264367816092,0.009458577951728636
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-05-01,7.6,167.6,845.0,0.19834319526627217,22.05263157894737,0.008994082840236686
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-06-01,3.8,83.2,402.9,0.2065028543062795,21.894736842105264,0.009431620749565649
AREA I - INA,FABRICANTE 13,FORMATO VARIADO,2015-07-01,4.5,95.3,483.9,0.1969415168423228,21.177777777777777,0.009299442033477991
